Time [days],S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO3,S_NH,S_ND,X_ND,S_ALK,S_NO2,S_NO,S_N2O,S_N2,X_BA2,Temp,TSS_influent,Flow_influent,Kla,S_I_reactor,S_S_reactor,X_I_reactor,X_S_reactor,X_BH_reactor,X_BA_reactor,X_P_reactor,S_O_reactor,S_NO3_reactor,S_NH_reactor,S_ND_reactor,X_ND_reactor,S_ALK_reactor,S_NO2_reactor,S_NO_reactor,S_N2O_reactor,S_N2_reactor,X_BA2_reactor,Temp_reactor
0.0,30.0,4.06143517918095,1147.25732746208,82.1380023105773,2402.72549288692,130.009187824777,420.744284883682,0.0430799038399979,10.6072834333906,6.99862175615977,0.985751519270136,5.465448959133,4.47223486239392,0.220050249255557,0.0105065922098807,0.0059826025546913,13.1440556051609,45.4983239685937,15,3171.27946450248,107385.0,2,30.0,2.38608484555777,1147.25732746171,76.7950317283919,2403.53335511671,129.973326150041,421.373991355174,0.0032275922420706,8.69284350386647,7.42831739874578,0.653376457794149,5.24507705785898,4.63890872931817,0.230751684426121,0.0109139367974792,0.006430928812775,15.0319266922979,45.4853199971989,15
0.010416666,29.9849510217656,4.12897867613307,1140.00264377012,85.4740426252407,2385.29002130104,129.062623903912,417.606380969239,0.0484939053389073,10.8340447699049,6.79202607509903,0.986660040124125,5.63728336172924,4.45188560187415,0.216828709153189,0.0103875825231607,0.0059005296310738,12.8685336816133,45.1671733679713,15,3151.95216445314,107370.0,2,29.9833673059903,2.47562252808359,1144.64098440971,78.7093636410866,2397.09617041387,129.626356532334,420.146348722003,0.0033658077853681,8.95556708557173,7.29207999901094,0.6746619957482,5.3390290873773,4.61351098811672,0.231113670041237,0.0109244253468041,0.0064264763575892,14.7469448237382,45.3639676778055,15
0.020833333,30.0112872100208,4.06804579115318,1135.5563241952,86.6688538262514,2376.06642233005,128.547414736606,415.916141513228,0.0435848248264399,10.7876820300856,6.84151989896697,0.97256011495673,5.68540074804781,4.46271991646481,0.218472914227732,0.0104484263945461,0.0059449887691949,12.8797161926788,44.9869603590802,15,3140.80658772031,98100.0,2,29.9959253210889,2.48766050971253,1138.98082961677,80.2133584394686,2384.46323924249,128.927223688809,417.84343944953,0.0032315533016152,9.00231657203369,7.23036451442756,0.670639869831253,5.41186390895032,4.6128954934406,0.232034581664753,0.0109561748843083,0.0064457898776219,14.6711087822018,45.1193886599202,15
0.03125,30.0053126449411,4.03144030319154,1143.81474058382,87.3008646103705,2394.26902861773,129.527445236251,419.072334234501,0.0430160869334819,10.7050541062815,6.95072057477939,0.96230663062869,5.71359077559947,4.46937609181602,0.218857022957242,0.0104627315033208,0.0059576261312543,12.9482151508612,45.3299882349311,15,3164.4858011382,96670.0,2,30.0032975216601,2.48890561137024,1139.69961874034,81.0202974419479,2386.23742564365,129.009432494371,418.106426650806,0.0032082831128557,8.90929243954612,7.27621149551024,0.663115149171392,5.44792781852295,4.62293915224251,0.231755578058945,0.0109472025009197,0.006440099291113,14.738640444909,45.1482239975069,15
0.041666666,30.0034515616901,4.05958198635908,1148.45376081794,87.3510034448049,2404.75421620388,130.083319886933,420.857883380778,0.0423097646832609,10.6571042339957,7.11995379166695,0.967178679131293,5.71369487936117,4.47304756502785,0.219444411978876,0.0104843144910023,0.0059687190949873,13.0122343663796,45.5245788004448,15,3177.76857190108,94890.0,2,30.0037846232664,2.48850780056687,1144.30311581486,81.4110969390971,2396.48740125895,129.553632747381,419.865622758672,0.0031711989537975,8.81696078242896,7.37815848241419,0.660219446839636,5.46667017394342,4.63104682590084,0.231371210145721,0.0109345666259424,0.0064321814646248,14.8249735765454,45.3387254246798,15
0.052083333,30.0060831245873,4.10185198732366,1149.57998712207,87.0040986084354,2408.11585861433,130.241683546142,421.371092904733,0.0409633725317139,10.5915999401311,7.39708550189949,0.977708881089316,5.6887666216663,4.47876838385051,0.220378557336143,0.0105185774154043,0.0059865726699093,13.1039414928577,45.580079406568,15,3181.41960015171,91605.0,2,30.0045843470918,2.48077427690624,1147.36615624726,81.3444320409901,2403.67409809979,129.925921826909,421.080533265978,0.0031238729409788,8.71408581674865,7.56643896099985,0.658602132040746,5.46143062224782,4.63996771756918,0.231021971680763,0.0109232358833174,0.0064259989936716,14.9391352105161,45.469067534233,15
0.0625,30.0060359240139,4.18556196166812,1149.92308420889,86.9895281040618,2409.88382835982,130.303330394145,421.582642340898,0.0397921080966377,10.5069338145741,7.79410957343778,0.994497221318001,5.67871251070634,4.48510951738673,0.221181241984637,0.0105481169140166,0.0059975476834036,13.2145562868913,45.6017322354336,15,3183.21310923244,89275.0,2,30.0054266688416,2.47671159588773,1148.84835692717,81.0967551057026,2407.71835320391,130.120116580634,421.732351043589,0.0030863973521549,8.59473320494009,7.85452989565336,0.658332158256453,5.44456584832336,4.65015837108898,0.230528216279421,0.0109069956365367,0.0064162288531928,15.0775869242781,45.5370889372461,15
0.072916666,30.0082882356178,4.15551516601333,1150.12264720442,86.5968901193502,2411.52130848612,130.362012685685,421.791118442453,0.038826451050328,10.4241089425629,8.09623041481933,0.994394413263954,5.64878066010687,4.49111305528812,0.221776835401752,0.0105700423725399,0.0060143366913576,13.3277795403233,45.6222952546604,15,3184.51220414451,86185.0,2,30.0065994142351,2.46157022940929,1149.56307661317,80.8852277546856,2410.23335970893,130.225520439263,422.106953753137,0.0030570266062892,8.46241363718837,8.19891146106131,0.655587887122637,5.42846736252018,4.66115078038298,0.229906153197894,0.0108863751917274,0.0064049465554565,15.2326208124689,45.5740215957737,15
0.083333333,30.0116601172258,3.98776598969755,1150.59602935101,85.3882479555036,2413.90819669999,130.484369818475,422.210100585278,0.0382256333099593,10.3835448021713,8.15319742446878,0.967555604174362,5.57579997214629,4.49278753723973,0.222218113748214,0.0105860018598166,0.0060402250768659,13.4104654159984,45.6650256675509,15,3186.18897755836,82265.0,2,30.0087820353987,2.41525669291732,1150.02816388341,80.1744602236389,2412.33853281788,130.319292025277,422.45580115402,0.0030520412130258,8.34070153962194,8.43380474631878,0.642710978137182,5.38628554223455,4.67073598155046,0.229266780729401,0.0108650418806124,0.0063968105298041,15.3826539530731,45.606820124192,15
0.09375,30.0049092183958,3.87128755598664,1150.60549651926,83.8845170844419,2415.01919564668,130.560524624838,422.467140323415,0.0393367587070195,10.4269397473437,8.08732918047396,0.943659953897735,5.48990314121314,4.48389863069986,0.222053274877069,0.0105793077735779,0.0060469484170885,13.4158518657324,45.6914626483323,15,3186.17125263522,82740.0,2,30.0079421921853,2.37393928539906,1150.40195094029,79.0922840201833,2414.22249555746,130.421699877759,422.824829056075,0.0030943240340982,8.29491662487033,8.50999416677935,0.629491635110421,5.32374704027683,4.6718999551259,0.228870188187495,0.0108515216787304,0.0063929230621657,15.4651972345519,45.6425470688815,15
